trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3145.2999999523163, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 6.4}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3261.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 6.2}]",3739.0,1669841541652,tacos,banana,6.4,6.2,-0.20000000000000018,tacos,1473.9000000953674,1474,1474.5,True,u,5722.200000047684,1983.2000000476837,1669841543635,1983,HRV,HRV_0300,2022-11-30 20:57:43
1,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3302.7999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 9.75}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3318.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.14}]",5722.600000143051,1669841543635,burrito,bagel and cc,9.75,8.14,-1.6099999999999994,burrito,858.2999999523163,859,858.6999998092651,True,u,7089.0,1366.3999998569489,1669841545002,1367,HRV,HRV_0300,2022-11-30 20:57:43
2,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3346.7999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 7.890000000000001}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3317.7999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.14}]",7089.400000095367,1669841545002,bagel plain,bagel and cc,7.890000000000001,8.14,0.25,bagel and cc,1443.7000000476837,1445,1444.5,True,i,9055.100000143051,1965.7000000476837,1669841546968,1966,HRV,HRV_0300,2022-11-30 20:57:43
3,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3360.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 3.28}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3369.600000143051, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.95}]",9055.400000095367,1669841546968,raspberries,blueberries,3.28,2.95,-0.3299999999999996,blueberries,1101.7000000476837,1102,1102.2999999523163,True,i,10668.299999952316,1612.8999998569489,1669841548581,1613,HRV,HRV_0300,2022-11-30 20:57:43
4,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3372.2999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0.12}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3377.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.53}]",10668.5,1669841548581,sushi w_condiments,cherries,0.12,2.53,2.4099999999999997,cherries,977.2000000476837,978,977.7999999523163,True,i,12153.200000047684,1484.7000000476837,1669841550066,1485,HRV,HRV_0300,2022-11-30 20:57:43
5,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3378.600000143051, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 4.5600000000000005}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3302.600000143051, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 9.75}]",12153.400000095367,1669841550066,Tribe humus pita,burrito,4.5600000000000005,9.75,5.1899999999999995,burrito,1059.7000000476837,1060,1060.2999999523163,True,i,13723.200000047684,1569.7999999523163,1669841551636,1570,HRV,HRV_0300,2022-11-30 20:57:43
6,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3417.2999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 9.35}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3265.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 6.2}]",13723.799999952316,1669841551636,grilled chicken strips,banana,9.35,6.2,-3.1499999999999995,grilled chicken strips,793.3000001907349,795,794.2000000476837,True,u,15039.5,1315.7000000476837,1669841552952,1316,HRV,HRV_0300,2022-11-30 20:57:43
7,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3417.7999999523163, 'positionName': 'LEFT', 'positionCoords': [512.6, 335], 'bid': 7.48}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3416.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 9.35}]",15040.100000143051,1669841552953,orange slices,grilled chicken strips,7.48,9.35,1.8699999999999992,grilled chicken strips,797.0999999046326,798,797.7999999523163,True,i,16345.0,1304.8999998569489,1669841554258,1305,HRV,HRV_0300,2022-11-30 20:57:43
8,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 3421.4000000953674, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 6.54}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 3468.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 5.72}]",16345.400000095367,1669841554258,mashed potato,omelette,6.54,5.72,-0.8200000000000003,mashed potato,1219.7000000476837,1220,1220.2999999523163,True,u,18074.0,1728.5999999046326,1669841555987,1729,HRV,HRV_0300,2022-11-30 20:57:43
9,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 3469.600000143051, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 5.4}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 3484.7999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.17}]",18074.299999952316,1669841555987,fried eggs,fruitsalad,5.4,0.17,-5.23,fried eggs,898.7000000476837,900,899.6000001430511,True,u,19489.700000047684,1415.4000000953674,1669841557403,1416,HRV,HRV_0300,2022-11-30 20:57:43
10,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3487.4000000953674, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 6.22}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3263.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 6.2}]",19490.10000014305,1669841557403,veggieswithdip,banana,6.22,6.2,-0.019999999999999574,banana,1210.7999999523163,1211,1211.1999998092651,True,i,21208.5,1718.3999998569489,1669841559121,1718,HRV,HRV_0300,2022-11-30 20:57:43
11,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3245.2000000476837, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0.28}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3251.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.92}]",21208.60000014305,1669841559122,kiwi,hashbrowns,0.28,3.92,3.6399999999999997,hashbrowns,1037.0999999046326,1037,1037.6999998092651,True,i,22761.400000095367,1552.7999999523163,1669841560674,1552,HRV,HRV_0300,2022-11-30 20:57:43
12,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3251.7000000476837, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 9.92}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3493.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 5.0200000000000005}]",22761.60000014305,1669841560675,steak,cheerios,9.92,5.0200000000000005,-4.8999999999999995,steak,739.5,740,740.2999999523163,True,u,24008.799999952316,1247.1999998092651,1669841561922,1247,HRV,HRV_0300,2022-11-30 20:57:43
13,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3496.2999999523163, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 2.29}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3498.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.13}]",24008.900000095367,1669841561922,raisin bran w milk,Grapes,2.29,2.13,-0.16000000000000014,Grapes,1036.0999999046326,1037,1036.8999998569489,True,i,25556.900000095367,1548.0,1669841563470,1548,HRV,HRV_0300,2022-11-30 20:57:43
