trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3872.7999999970198, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 6.0200000000000005}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3891, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.92}]",4345.9000000059605,1669836011135,pear,grilled chicken strips,6.0200000000000005,5.92,-0.10000000000000053,grilled chicken strips,843.5999999940395,844,844.2999999970198,True,i,5701.600000008941,1355.7000000029802,1669836012491,1356,HRV,HRV_0237,2022-11-30 19:25:25
1,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3910.2999999970198, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 6.8500000000000005}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3922.2000000029802, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.34}]",5701.9000000059605,1669836012491,cherry tomato,turkeysandwich,6.8500000000000005,6.34,-0.5100000000000007,turkeysandwich,1198.7000000029802,1199,1199.2999999970198,True,i,7405.20000000298,1703.2999999970198,1669836014194,1703,HRV,HRV_0237,2022-11-30 19:25:25
2,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3927.2000000029802, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7.76}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3936.7999999970198, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.84}]",7405.5,1669836014195,tacos,fruitsalad,7.76,9.84,2.08,fruitsalad,1156.5,1157,1157.0,True,i,9063.5,1658.0,1669836015853,1658,HRV,HRV_0237,2022-11-30 19:25:25
3,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3963.4000000059605, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 5.0200000000000005}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3968.7999999970198, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5}]",9063.90000000596,1669836015853,raisin bran w milk,froot loops w milk,5.0200000000000005,5.0,-0.020000000000000462,raisin bran w milk,971.7000000029802,972,972.0999999940395,True,u,10545.40000000596,1481.5,1669836017335,1482,HRV,HRV_0237,2022-11-30 19:25:25
4,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3977.6000000089407, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 6.36}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3923.1000000089407, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.34}]",10545.79999999702,1669836017335,burger,turkeysandwich,6.36,6.34,-0.020000000000000462,burger,1447.4000000059605,1448,1447.9000000059605,True,u,12504.29999999702,1958.5,1669836019294,1959,HRV,HRV_0237,2022-11-30 19:25:25
5,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3980.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 8.3}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4343.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 2.73}]",12504.60000000894,1669836019294,strawberries,popsicles,8.3,2.73,-5.57,strawberries,831.8999999910593,832,832.1999999880791,True,u,13838.90000000596,1334.2999999970198,1669836020628,1334,HRV,HRV_0237,2022-11-30 19:25:25
6,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4001.2000000029802, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.84}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4007.2999999970198, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 8.93}]",13839.10000000894,1669836020628,raspberries,ice cream sundae 002,9.84,8.93,-0.9100000000000001,raspberries,919.3999999910593,920,919.8999999910593,True,u,15282.10000000894,1443.0,1669836022071,1443,HRV,HRV_0237,2022-11-30 19:25:25
7,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4021, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.03}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4032, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.1}]",15282.20000000298,1669836022071,rigatoni,bagel plain,0.03,0.1,0.07,rigatoni,1906.5999999940395,1907,1907.0,True,u,17703.60000000894,2421.4000000059605,1669836024493,2422,HRV,HRV_0237,2022-11-30 19:25:25
8,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4033, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 8.63}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4044.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.89}]",17703.79999999702,1669836024493,cherries,salad w chicken,8.63,8.89,0.2599999999999998,salad w chicken,1083.5,1084,1083.9000000059605,True,i,19308.20000000298,1604.4000000059605,1669836026097,1604,HRV,HRV_0237,2022-11-30 19:25:25
9,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4091.1000000089407, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.83}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4053.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 3.97}]",19308.40000000596,1669836026098,kiwi,eggsalad,5.83,3.97,-1.8599999999999999,eggsalad,1332.5999999940395,1333,1333.0,True,i,21144.60000000894,1836.2000000029802,1669836027934,1836,HRV,HRV_0237,2022-11-30 19:25:25
