trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3564.7999999523163, 'positionName': 'LEFT', 'positionCoords': [512.6, 335], 'bid': 0.88}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3679.100000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.13}]",4248.600000023842,1669838715336,cheerios,sweetpotato,0.88,0.13,-0.75,sweetpotato,1481.0,1482,1481.5,True,i,6239.799999952316,1991.1999999284744,1669838717327,1991,HRV,HRV_0269,2022-11-30 20:10:24
1,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3725.399999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 6.71}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 3748.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 9.98}]",6240.100000023842,1669838717328,salad w chicken,mac & cheese,6.71,9.98,3.2700000000000005,salad w chicken,841.7999999523163,842,842.0999999046326,True,u,7593.899999976158,1353.7999999523163,1669838718682,1354,HRV,HRV_0269,2022-11-30 20:10:24
2,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3759.6999999284744, 'positionName': 'LEFT', 'positionCoords': [511.6, 335.5], 'bid': 4.97}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 3780.6999999284744, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 6.01}]",7594.199999928474,1669838718682,eggsalad,cherries,4.97,6.01,1.04,eggsalad,1039.6000000238419,1040,1040.0,True,u,9139.600000023842,1545.4000000953674,1669838720227,1545,HRV,HRV_0269,2022-11-30 20:10:24
3,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3826, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0.4}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 3847.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 7.4}]",9139.899999976158,1669838720228,granola w milk,mashed potato,0.4,7.4,7.0,mashed potato,845.7000000476837,846,846.2000000476837,True,i,10495.399999976158,1355.5,1669838721583,1355,HRV,HRV_0269,2022-11-30 20:10:24
4,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3851.100000023842, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 0.06}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3882.600000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.62}]",10495.899999976158,1669838721584,veggieswithdip,pear,0.06,0.62,0.56,pear,850.0,850,850.2999999523163,True,i,11861.399999976158,1365.5,1669838722949,1365,HRV,HRV_0269,2022-11-30 20:10:24
5,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3781.100000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 6.01}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3901.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 0}]",11861.699999928474,1669838722949,cherries,blueberries,6.01,0.0,-6.01,cherries,867.9000000953674,869,868.4000000953674,True,u,13246.899999976158,1385.2000000476837,1669838724334,1385,HRV,HRV_0269,2022-11-30 20:10:24
6,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3909.6999999284744, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 6.66}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3930, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 6.08}]",13247.100000023842,1669838724335,Tribe humus pita,ice cream sundae 002,6.66,6.08,-0.5800000000000001,Tribe humus pita,1066.5,1100,1100.0,True,u,14859.5,1612.3999999761581,1669838725947,1612,HRV,HRV_0269,2022-11-30 20:10:24
7,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3948.399999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 9.97}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3826.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 7.4}]",14859.799999952316,1669838725947,tacos,mashed potato,9.97,7.4,-2.5700000000000003,tacos,1029.8000000715256,1031,1030.2000000476837,True,u,16395.799999952316,1536.0,1669838727483,1536,HRV,HRV_0269,2022-11-30 20:10:24
8,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 3975.7999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0.02}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 3996.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 0}]",16396.199999928474,1669838727484,froot loops w milk,cantaloupe,0.02,0.0,-0.02,froot loops w milk,1005.8000000715256,1006,1006.2000000476837,True,u,17917.699999928474,1521.5,1669838729005,1521,HRV,HRV_0269,2022-11-30 20:10:24
9,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4246.100000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4006.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 5.89}]",17917.899999976158,1669838729006,popsicles,avocado,0.0,5.89,5.89,avocado,907.8999999761581,908,908.2999999523163,True,i,19332.199999928474,1414.2999999523163,1669838730420,1414,HRV,HRV_0269,2022-11-30 20:10:24
