trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2814, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 8.35}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2815, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 1.28}]",2901,1669844386289,burger,bagel plain,8.35,1.28,-7.069999999999999,burger,1249,1267,1268,True,u,4671,1770,1669844388059,1770,HRV,HRV_0288,2022-11-30 21:46:15
1,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2818, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 5.95}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2820, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 0.18}]",4672,1669844388059,raisin bran w milk,lox,5.95,0.18,-5.7700000000000005,raisin bran w milk,1317,1320,1320,True,u,6501,1829,1669844389888,1829,HRV,HRV_0288,2022-11-30 21:46:15
2,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2820, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 8.03}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2822, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.92}]",6502,1669844389888,chicken nuggets2,orange slices,8.03,7.92,-0.10999999999999943,chicken nuggets2,1407,1412,1411,True,u,8421,1919,1669844391808,1920,HRV,HRV_0288,2022-11-30 21:46:15
3,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2824, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 0.1}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2827, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.32}]",8421,1669844391809,Tribe humus pita,sweetpotato,0.1,7.32,7.220000000000001,sweetpotato,1360,1363,1364,True,i,10292,1871,1669844393678,1869,HRV,HRV_0288,2022-11-30 21:46:15
4,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2828, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.5}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2830, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.37}]",10292,1669844393678,burrito,cantaloupe,9.5,9.37,-0.13000000000000078,burrito,1767,1774,1772,True,u,12571,2279,1669844395958,2280,HRV,HRV_0288,2022-11-30 21:46:15
5,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2831, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 7.82}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2832, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 7.140000000000001}]",12572,1669844395959,Grapes,mac & cheese,7.82,7.140000000000001,-0.6799999999999997,Grapes,1889,1909,1909,True,u,14981,2409,1669844398368,2409,HRV,HRV_0288,2022-11-30 21:46:15
6,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2834, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 4.2}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2835, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.67}]",14982,1669844398369,luckycharms,turkey sandwich,4.2,8.67,4.47,turkey sandwich,1179,1194,1195,True,i,16684,1702,1669844400072,1703,HRV,HRV_0288,2022-11-30 21:46:15
7,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2837, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 5.98}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2838, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 6.09}]",16685,1669844400072,granola w milk,banana,5.98,6.09,0.10999999999999943,granola w milk,1270,1283,1284,True,u,18474,1789,1669844401862,1790,HRV,HRV_0288,2022-11-30 21:46:15
8,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2839, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 9.64}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2815, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.35}]",18474,1669844401862,ice cream sundae 002,burger,9.64,8.35,-1.290000000000001,ice cream sundae 002,1510,1525,1526,True,u,20504,2030,1669844403891,2029,HRV,HRV_0288,2022-11-30 21:46:15
9,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2835, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 4.2}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2840, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 0.21}]",20505,1669844403891,luckycharms,blackbeanswithrice,4.2,0.21,-3.99,luckycharms,1507,1513,1511,True,u,22524,2019,1669844405912,2021,HRV,HRV_0288,2022-11-30 21:46:15
