trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 4493.800000000745, 'positionName': 'LEFT', 'positionCoords': [326.28, 227], 'bid': 1.71}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 4524.800000000745, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 1.28}]",5029.4000000003725,1669830380521,hashbrowns,lox,1.71,1.28,-0.42999999999999994,hashbrowns,1908.7000000011176,1910,1910.4000000003725,True,u,7452.700000001118,2423.300000000745,1669830382944,2423,HRV,HRV_0071,2022-11-30 17:52:28
1,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4541.60000000149, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 1.66}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4557.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.95}]",7452.9000000003725,1669830382944,Grapes,orange slices,1.66,0.95,-0.71,orange slices,1644.9000000003725,1646,1645.800000000745,True,i,9602.5,2149.5999999996275,1669830385094,2150,HRV,HRV_0071,2022-11-30 17:52:28
2,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4569.10000000149, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 7.4}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4581.800000000745, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.21}]",9602.800000000745,1669830385094,chickenfingers,luckycharms,7.4,9.21,1.8100000000000005,luckycharms,2064.699999999255,2066,2065.5999999996275,True,i,12182.10000000149,2579.300000000745,1669830387673,2579,HRV,HRV_0071,2022-11-30 17:52:28
3,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4597.10000000149, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 9.9}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4611.700000001118, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.74}]",12182.5,1669830387674,bagel and cc,Tribe humus pita,9.9,7.74,-2.16,bagel and cc,1488.4000000003725,1489,1488.800000000745,True,u,14184.60000000149,2002.1000000014901,1669830389676,2002,HRV,HRV_0071,2022-11-30 17:52:28
4,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4638.60000000149, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 2.85}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4650.10000000149, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 1.13}]",14185.300000000745,1669830389677,eggsalad,strawberries,2.85,1.13,-1.7200000000000002,eggsalad,1990.4000000003725,1992,1992.4000000003725,True,u,16696.0,2510.699999999255,1669830392187,2510,HRV,HRV_0071,2022-11-30 17:52:28
5,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4650.5, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 3.03}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4666.700000001118, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 5.54}]",16696.300000000745,1669830392188,burger,hotdog w must,3.03,5.54,2.5100000000000002,hotdog w must,1018.5999999996275,1019,1019.3000000007451,True,i,18224.300000000745,1528.0,1669830393716,1528,HRV,HRV_0071,2022-11-30 17:52:28
6,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4684.4000000003725, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 6.58}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4697.60000000149, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 5.8500000000000005}]",18224.700000001118,1669830393716,rigatoni and sauce,avocado,6.58,5.8500000000000005,-0.7299999999999995,rigatoni and sauce,1776.9000000003725,1778,1777.4000000003725,True,u,20513.900000000373,2289.199999999255,1669830396005,2289,HRV,HRV_0071,2022-11-30 17:52:28
7,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4638, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 2.85}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4710.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 8.22}]",20514.200000001118,1669830396006,eggsalad,froot loops w milk,2.85,8.22,5.370000000000001,froot loops w milk,865.4000000003725,866,865.9000000003725,True,i,21886.800000000745,1372.5999999996275,1669830397379,1373,HRV,HRV_0071,2022-11-30 17:52:28
8,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4710.60000000149, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 1.7}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4723.700000001118, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 1.92}]",21887.400000000373,1669830397380,seaweed,eggs,1.7,1.92,0.21999999999999997,eggs,1537.5999999996275,1538,1538.0999999996275,True,i,23942.300000000745,2054.9000000003725,1669830399435,2055,HRV,HRV_0071,2022-11-30 17:52:28
9,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4608.9000000003725, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 9.9}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4754, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.3500000000000005}]",23942.60000000149,1669830399435,bagel and cc,fruitsalad,9.9,6.3500000000000005,-3.55,bagel and cc,1117.2999999988824,1118,1118.3999999985099,True,u,25571.5,1628.8999999985099,1669830401064,1629,HRV,HRV_0071,2022-11-30 17:52:28
