trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2398.0999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.95}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2454.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.33}]",3061.699999809265,1669832906328,olives,yogurt no spoon,5.95,6.33,0.3799999999999999,olives,2313.800000190735,2315,2315.2000000476837,True,u,5883.099999904633,2821.4000000953674,1669832909149,2821,HRV,HRV_0166,2022-11-30 18:36:06
1,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2487.5999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.18}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2519.899999856949, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.92}]",5883.399999856949,1669832909150,fried eggs,chicken nuggets2,0.18,0.92,0.74,chicken nuggets2,2707.2999999523163,2708,2708.0,True,i,9102.5,3219.100000143051,1669832912369,3219,HRV,HRV_0166,2022-11-30 18:36:06
2,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2548.199999809265, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.62}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2525.199999809265, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 1.72}]",9103.0,1669832912369,sushi w_condiments,turkeysandwich,3.62,1.72,-1.9000000000000001,sushi w_condiments,1795.8999998569489,1797,1796.3999998569489,True,u,11417.0,2314.0,1669832914683,2314,HRV,HRV_0166,2022-11-30 18:36:06
3,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2549.7999999523163, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 8.38}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2592.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.69}]",11417.5,1669832914684,blackbeanswithrice,hashbrowns,8.38,4.69,-3.6900000000000004,blackbeanswithrice,1752.7999999523163,1753,1753.0999999046326,True,u,13683.599999904633,2266.0999999046326,1669832916950,2266,HRV,HRV_0166,2022-11-30 18:36:06
4,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2598.5999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 5.3}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2612.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.24}]",13684.099999904633,1669832916950,eggsalad,tacos,5.3,5.24,-0.05999999999999961,tacos,3047.0999999046326,3048,3047.5,True,i,17241.5,3557.4000000953674,1669832920508,3558,HRV,HRV_0166,2022-11-30 18:36:06
5,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2616, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.95}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2628.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 5.08}]",17242.199999809265,1669832920508,mac & cheese,rigatoni and sauce,4.95,5.08,0.1299999999999999,rigatoni and sauce,2000.6000001430511,2001,2001.0,True,i,19764.799999952316,2522.600000143051,1669832923031,2523,HRV,HRV_0166,2022-11-30 18:36:06
6,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2452.5999999046326, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 6.33}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2632.899999856949, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.75}]",19765.199999809265,1669832923031,yogurt no spoon,banana,6.33,9.75,3.42,banana,1712.3000001907349,1713,1712.7000000476837,True,i,21989.099999904633,2223.9000000953674,1669832925255,2224,HRV,HRV_0166,2022-11-30 18:36:06
7,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2636.7999999523163, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 1.64}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2649.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 1.01}]",21989.39999985695,1669832925256,turkey sandwich,froot loops w milk,1.64,1.01,-0.6299999999999999,froot loops w milk,2018.0,2018,2018.6000001430511,True,i,24521.199999809265,2531.7999999523163,1669832927787,2531,HRV,HRV_0166,2022-11-30 18:36:06
8,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2661.199999809265, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 0.85}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2670.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.41}]",24521.599999904633,1669832927788,grilled chicken strips,burger,0.85,0.41,-0.44,grilled chicken strips,2597.5999999046326,2598,2598.2999999523163,True,u,27633.89999985695,3112.2999999523163,1669832930900,3112,HRV,HRV_0166,2022-11-30 18:36:06
9,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2688.0999999046326, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 6.93}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2696.399999856949, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.55}]",27634.299999952316,1669832930900,baked potato,corn cob,6.93,8.55,1.620000000000001,corn cob,1792.5,1793,1793.0,True,i,29945.599999904633,2311.2999999523163,1669832933212,2312,HRV,HRV_0166,2022-11-30 18:36:06
