trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2587.600000023842, 'positionName': 'LEFT', 'positionCoords': [280.2, 244.5], 'bid': 9.91}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2609.100000023842, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245.5], 'bid': 9.36}]",3185.7000000476837,1669830748767,mango,luckycharms,9.91,9.36,-0.5500000000000007,mango,844.3999999761581,848,848.2999999523163,True,u,4543.400000035763,1357.699999988079,1669830750125,1358,HRV,HRV_0017,2022-11-30 17:56:35
1,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2651.900000035763, 'positionName': 'LEFT', 'positionCoords': [282.2, 245], 'bid': 7.54}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2652.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245], 'bid': 7.41}]",4544.0,1669830750125,cheerios,mac & cheese,7.54,7.41,-0.1299999999999999,mac & cheese,970.0,974,974.0,True,i,6022.900000035763,1478.9000000357628,1669830751604,1479,HRV,HRV_0017,2022-11-30 17:56:35
2,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2649.600000023842, 'positionName': 'LEFT', 'positionCoords': [280.2, 244.5], 'bid': 9.88}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2660.600000023842, 'positionName': 'RIGHT', 'positionCoords': [748.8, 244.5], 'bid': 9.98}]",6023.400000035763,1669830751605,corn cob,Tribe humus pita,9.88,9.98,0.09999999999999964,corn cob,809.0,813,813.8000000119209,True,u,7344.900000035763,1321.5,1669830752926,1321,HRV,HRV_0017,2022-11-30 17:56:35
3,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2662.5, 'positionName': 'LEFT', 'positionCoords': [281.2, 245], 'bid': 0.08}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2663.600000023842, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245], 'bid': 7.59}]",7345.300000011921,1669830752926,bagel plain,blackbeanswithrice,0.08,7.59,7.51,blackbeanswithrice,782.6000000238419,787,786.0,True,i,8640.300000011921,1295.0,1669830754222,1296,HRV,HRV_0017,2022-11-30 17:56:35
4,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2609.900000035763, 'positionName': 'LEFT', 'positionCoords': [281.2, 245.5], 'bid': 9.36}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2667.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245], 'bid': 9.51}]",8640.900000035763,1669830754222,luckycharms,yogurt no spoon,9.36,9.51,0.15000000000000036,yogurt no spoon,767.5999999642372,773,772.6999999880791,True,i,9921.100000023842,1280.199999988079,1669830755502,1280,HRV,HRV_0017,2022-11-30 17:56:35
5,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2690.5, 'positionName': 'LEFT', 'positionCoords': [280.2, 244.5], 'bid': 9.86}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2709.5, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245], 'bid': 9.69}]",9921.600000023842,1669830755503,tacos,granola w milk,9.86,9.69,-0.16999999999999993,tacos,802.3999999761581,807,807.6999999880791,True,u,11230.700000047684,1309.1000000238419,1669830756812,1309,HRV,HRV_0017,2022-11-30 17:56:35
6,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2729.900000035763, 'positionName': 'LEFT', 'positionCoords': [282.2, 245], 'bid': 5.2}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2753.800000011921, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245], 'bid': 10}]",11231.200000047684,1669830756812,orange slices,pear,5.2,10.0,4.8,orange slices,796.2999999523163,800,799.8999999761581,True,u,12537.900000035763,1306.699999988079,1669830758119,1307,HRV,HRV_0017,2022-11-30 17:56:35
7,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2771.300000011921, 'positionName': 'LEFT', 'positionCoords': [282.2, 245.5], 'bid': 0.08}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2791.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [748.8, 244.5], 'bid': 0.04}]",12538.400000035763,1669830758119,mashed potato,salad w chicken,0.08,0.04,-0.04,mashed potato,1120.5999999642372,1127,1126.300000011921,True,u,14171.0,1632.5999999642372,1669830759752,1633,HRV,HRV_0017,2022-11-30 17:56:35
8,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2821.100000023842, 'positionName': 'LEFT', 'positionCoords': [282.2, 245.5], 'bid': 9.91}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2823.100000023842, 'positionName': 'RIGHT', 'positionCoords': [748.8, 244.5], 'bid': 2.09}]",14171.400000035763,1669830759752,cantaloupe,grilled chicken strips,9.91,2.09,-7.82,cantaloupe,712.0999999642372,718,717.3000000119209,True,u,15391.0,1219.5999999642372,1669830760972,1220,HRV,HRV_0017,2022-11-30 17:56:35
9,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2841.600000023842, 'positionName': 'LEFT', 'positionCoords': [280.2, 244.5], 'bid': 9.94}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2804.900000035763, 'positionName': 'RIGHT', 'positionCoords': [748.8, 245.5], 'bid': 2.09}]",15391.400000035763,1669830760972,raisin bran w milk,veggieswithdip,9.94,2.09,-7.85,raisin bran w milk,759.6999999880791,764,763.8000000119209,True,u,16663.80000001192,1272.3999999761581,1669830762245,1273,HRV,HRV_0017,2022-11-30 17:56:35
