trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 5966.39999999851, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 1.31}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 6104.39999999851, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 1.6}]",13755.70000000298,1669830228230,shreddedwheatwithmilk,yogurt no spoon,1.31,1.6,0.29000000000000004,yogurt no spoon,907.0,916,915.8999999985099,True,i,15177.60000000149,1421.8999999985099,1669830229652,1422,HRV,HRV_0033,2022-11-30 17:47:53
1,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 6659.29999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 227], 'bid': 4.03}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 7290, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 4.07}]",15178.0,1669830229653,hashbrowns,fruitsalad,4.03,4.07,0.040000000000000036,hashbrowns,838.1000000014901,841,841.7000000029802,True,u,16521.0,1343.0,1669830230996,1343,HRV,HRV_0033,2022-11-30 17:47:53
2,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7530.60000000149, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 2.51}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7817.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 2.5}]",16521.29999999702,1669830230996,rigatoni and sauce,edamame,2.51,2.5,-0.009999999999999787,edamame,995.0,996,996.4000000059605,True,i,18024.89999999851,1503.6000000014901,1669830232500,1504,HRV,HRV_0033,2022-11-30 17:47:53
3,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 7817.79999999702, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 1.35}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 8108.89999999851, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 4.57}]",18025.39999999851,1669830232500,blueberries,salad w chicken,1.35,4.57,3.22,salad w chicken,1141.1000000014901,1149,1149.3999999985099,True,i,19681.0,1655.6000000014901,1669830234156,1656,HRV,HRV_0033,2022-11-30 17:47:53
4,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 8888.60000000149, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 4.96}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 8904.39999999851, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 4.0200000000000005}]",19681.20000000298,1669830234156,raspberries,turkeysandwich,4.96,4.0200000000000005,-0.9399999999999995,turkeysandwich,901.0,904,904.5999999940395,True,i,21088.79999999702,1407.5999999940395,1669830235563,1407,HRV,HRV_0033,2022-11-30 17:47:53
5,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 9196.39999999851, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 6.28}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 9392.39999999851, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.19}]",21089.10000000149,1669830235564,roastedpotatoes,cocktailshrimp,6.28,6.19,-0.08999999999999986,roastedpotatoes,696.3999999985099,698,698.6999999955297,True,u,22288.89999999851,1199.7999999970198,1669830236763,1199,HRV,HRV_0033,2022-11-30 17:47:53
6,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 7268.39999999851, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 4.07}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 9556.10000000149, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 2.64}]",22289.20000000298,1669830236764,fruitsalad,bagel plain,4.07,2.64,-1.4300000000000002,fruitsalad,964.0,966,966.0999999940395,True,u,23760.79999999702,1471.5999999940395,1669830238235,1471,HRV,HRV_0033,2022-11-30 17:47:53
7,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 9811.70000000298, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 1.54}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 6116.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 1.6}]",23761.5,1669830238236,chicken nuggets2,yogurt no spoon,1.54,1.6,0.06000000000000005,chicken nuggets2,977.3999999985099,981,980.8999999985099,True,u,25252.20000000298,1490.7000000029802,1669830239727,1491,HRV,HRV_0033,2022-11-30 17:47:53
8,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 10236.70000000298, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 5.26}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 9812.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.45}]",25252.39999999851,1669830239727,veggieswithdip,seaweed,5.26,6.45,1.1900000000000004,seaweed,889.3999999985099,892,891.7000000029802,True,i,26649.0,1396.6000000014901,1669830241124,1397,HRV,HRV_0033,2022-11-30 17:47:53
9,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 8922.39999999851, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 4.0200000000000005}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 10249.39999999851, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 4.58}]",26649.29999999702,1669830241124,turkeysandwich,mango,4.0200000000000005,4.58,0.5599999999999996,mango,869.7000000029802,871,871.2000000029802,True,i,28024.79999999702,1375.5,1669830242499,1375,HRV,HRV_0033,2022-11-30 17:47:53
