trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 6711, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 5.68}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 6822, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 6.03}]",8888,1669833215710,raisin bran w milk,mango,5.68,6.03,0.35000000000000053,raisin bran w milk,1296,1298,1298.0,True,u,10849,1961,1669833217671,1961,HRV,HRV_0047,2022-11-30 18:38:34
1,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 6897, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 9.56}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 6966, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.67}]",10850,1669833217672,bagel plain,salad w chicken,9.56,8.67,-0.8900000000000006,salad w chicken,679,680,680.0,True,i,12033,1183,1669833218855,1183,HRV,HRV_0047,2022-11-30 18:38:34
2,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7137, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 5.51}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7177, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 5.45}]",12035,1669833218857,burger,veggieswithdip,5.51,5.45,-0.05999999999999961,burger,623,623,623.0,True,u,13180,1145,1669833220002,1145,HRV,HRV_0047,2022-11-30 18:38:34
3,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 7210, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 3.53}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 7404, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 3.72}]",13180,1669833220002,rigatoni and sauce,mac & cheese,3.53,3.72,0.1900000000000004,rigatoni and sauce,745,745,745.0,True,u,14460,1280,1669833221282,1280,HRV,HRV_0047,2022-11-30 18:38:34
4,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 7469, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 8.13}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 7480, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.3}]",14461,1669833221283,blackbeanswithrice,ice cream sundae 002,8.13,6.3,-1.830000000000001,ice cream sundae 002,602,618,618.0,True,i,15580,1119,1669833222402,1119,HRV,HRV_0047,2022-11-30 18:38:34
5,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 7537, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7.4}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 7566, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.97}]",15580,1669833222402,rigatoni,steak,7.4,7.97,0.5699999999999994,steak,3422,3422,3422.0,True,i,19508,3928,1669833226330,3928,HRV,HRV_0047,2022-11-30 18:38:34
6,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 7556, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 7.97}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 7585, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.11}]",19508,1669833226330,steak,orange slices,7.97,6.11,-1.8599999999999994,steak,1043,1043,1043.0,True,u,21059,1551,1669833227881,1551,HRV,HRV_0047,2022-11-30 18:38:34
7,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 7593, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 4.44}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 7642, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.39}]",21059,1669833227881,eggs,chickenfingers,4.44,4.39,-0.05000000000000071,chickenfingers,1083,1083,1083.0,True,i,22661,1602,1669833229483,1602,HRV,HRV_0047,2022-11-30 18:38:34
8,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 7548, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7.4}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 7679, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 7.22}]",22662,1669833229484,rigatoni,cherries,7.4,7.22,-0.1800000000000006,rigatoni,1142,1142,1142.0,True,u,24317,1655,1669833231139,1655,HRV,HRV_0047,2022-11-30 18:38:34
9,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 7221, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 3.53}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 7152, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 5.51}]",24317,1669833231139,rigatoni and sauce,burger,3.53,5.51,1.98,burger,1483,1483,1483.0,True,i,26315,1998,1669833233137,1998,HRV,HRV_0047,2022-11-30 18:38:34
