trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 4813.100000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 1.66}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 4842.800000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 4.75}]",5490.300000011921,1669829340085,blackbeanswithrice,luckycharms,1.66,4.75,3.09,luckycharms,1699.199999988079,1700,1699.5,True,i,7696.0,2205.699999988079,1669829342291,2206,HRV,HRV_0046,2022-11-30 17:33:58
1,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4843.5, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 7.27}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4858.600000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 5.23}]",7696.199999988079,1669829342291,mashed potato,avocado,7.27,5.23,-2.039999999999999,avocado,2397.900000035763,2398,2398.0,True,i,10602.600000023842,2906.400000035763,1669829345197,2906,HRV,HRV_0046,2022-11-30 17:33:58
2,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4876.400000035763, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 4.23}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4895.400000035763, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 4.29}]",10602.600000023842,1669829345198,bagel and cc,banana,4.23,4.29,0.05999999999999961,bagel and cc,1907.3999999761581,1907,1907.800000011921,True,u,13020.800000011921,2418.199999988079,1669829347616,2418,HRV,HRV_0046,2022-11-30 17:33:58
3,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4901, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 4.5}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4924.300000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.28}]",13021.0,1669829347616,cantaloupe,popsicles,4.5,0.28,-4.22,cantaloupe,1569.0,1569,1569.199999988079,True,u,15105.100000023842,2084.100000023842,1669829349700,2084,HRV,HRV_0046,2022-11-30 17:33:58
4,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4932.400000035763, 'positionName': 'LEFT', 'positionCoords': [510.6, 335], 'bid': 2.89}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4889.400000035763, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 4.29}]",15105.300000011921,1669829349700,yogurt no spoon,banana,2.89,4.29,1.4,yogurt no spoon,1405.0,1406,1405.300000011921,True,u,17021.100000023842,1915.800000011921,1669829351616,1916,HRV,HRV_0046,2022-11-30 17:33:58
5,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4956.100000023842, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 7.58}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4967.800000011921, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 5.63}]",17021.19999998808,1669829351616,eggs,fried eggs,7.58,5.63,-1.9500000000000002,eggs,1753.4000000357628,1754,1753.5,True,u,19278.0,2256.800000011921,1669829353873,2257,HRV,HRV_0046,2022-11-30 17:33:58
6,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4982.199999988079, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 6.48}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4996.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 8.23}]",19278.0,1669829353873,cocktailshrimp,Tribe humus pita,6.48,8.23,1.75,Tribe humus pita,1184.800000011921,1185,1185.1000000238419,True,i,20976.69999998808,1698.699999988079,1669829355572,1699,HRV,HRV_0046,2022-11-30 17:33:58
7,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4818.600000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 1.66}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 5019.199999988079, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.33}]",20976.80000001192,1669829355572,blackbeanswithrice,kiwi,1.66,3.33,1.6700000000000002,kiwi,1814.300000011921,1814,1814.6000000238419,True,i,23301.80000001192,2325.0,1669829357897,2325,HRV,HRV_0046,2022-11-30 17:33:58
8,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 5039, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 6.76}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 5050.400000035763, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.42}]",23301.900000035763,1669829357897,burrito,baked potato,6.76,3.42,-3.34,burrito,1657.2999999523163,1657,1657.5999999642372,True,u,25474.69999998808,2172.7999999523163,1669829360070,2173,HRV,HRV_0046,2022-11-30 17:33:58
9,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 5072.900000035763, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 4.03}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 5047.900000035763, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 3.42}]",25474.80000001192,1669829360070,fruitsalad,baked potato,4.03,3.42,-0.6100000000000003,baked potato,1516.6000000238419,1517,1516.8999999761581,True,i,27503.100000023842,2028.300000011921,1669829362098,2028,HRV,HRV_0046,2022-11-30 17:33:58
