trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2668.7999999523163, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.34}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2879.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.24}]",3545.899999856949,1669829889252,mango,steak,0.34,0.24,-0.10000000000000003,mango,941.7000000476837,944,943.5,True,u,5001.399999856949,1455.5,1669829890708,1456,HRV,HRV_0011,2022-11-30 17:42:57
1,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2881, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 0.78}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2919.199999809265, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.5}]",5002.399999856949,1669829890709,avocado,roastedpotatoes,0.78,9.5,8.72,roastedpotatoes,669.1000001430511,670,670.6000001430511,True,i,6192.0,1189.6000001430511,1669829891898,1189,HRV,HRV_0011,2022-11-30 17:42:57
2,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2941.0999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.34}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2960.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 4.54}]",6192.899999856949,1669829891899,banana,mashed potato,3.34,4.54,1.2000000000000002,mashed potato,1325.9000000953674,1326,1327.4000000953674,True,i,8031.199999809265,1838.2999999523163,1669829893736,1837,HRV,HRV_0011,2022-11-30 17:42:57
3,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2980.2999999523163, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 0.38}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2986.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 0.38}]",8032.099999904633,1669829893737,cherries,blueberries,0.38,0.38,0.0,blueberries,682.9000000953674,684,684.2000000476837,True,i,9227.299999952316,1195.2000000476837,1669829894932,1195,HRV,HRV_0011,2022-11-30 17:42:57
4,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2998.5999999046326, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3021.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 1.39}]",9228.199999809265,1669829894933,raspberries,fried eggs,0.6900000000000001,1.39,0.6999999999999998,fried eggs,1033.5,1035,1034.8000001907349,True,i,10774.5,1546.3000001907349,1669829896480,1547,HRV,HRV_0011,2022-11-30 17:42:57
5,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3041.2999999523163, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.31}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 3058.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.38}]",10775.399999856949,1669829896480,cherry tomato,shreddedwheatwithmilk,0.31,0.38,0.07,shreddedwheatwithmilk,1263.0,1265,1264.2999999523163,True,i,12558.299999952316,1782.9000000953674,1669829898263,1783,HRV,HRV_0011,2022-11-30 17:42:57
6,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3081.399999856949, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 9.78}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 3084.699999809265, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.98}]",12559.199999809265,1669829898264,mac & cheese,turkeysandwich,9.78,0.98,-8.799999999999999,mac & cheese,691.7000000476837,693,693.0,True,u,13755.699999809265,1196.5,1669829899461,1197,HRV,HRV_0011,2022-11-30 17:42:57
7,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2963.0999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 0.38}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3082, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 9.78}]",13756.5,1669829899462,cherries,mac & cheese,0.38,9.78,9.399999999999999,mac & cheese,630.1999998092651,631,631.5,True,i,14898.899999856949,1142.3999998569489,1669829900604,1142,HRV,HRV_0011,2022-11-30 17:42:57
8,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2923.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 3.34}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 3104.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 4.03}]",14899.899999856949,1669829900605,banana,Tribe humus pita,3.34,4.03,0.6900000000000004,Tribe humus pita,1068.5,1070,1069.7999999523163,True,i,16481.5,1581.6000001430511,1669829902187,1582,HRV,HRV_0011,2022-11-30 17:42:57
9,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 3108.5999999046326, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.46}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 3127.899999856949, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 0.24}]",16482.39999985695,1669829902187,blackbeanswithrice,rigatoni and sauce,0.46,0.24,-0.22000000000000003,rigatoni and sauce,627.6000001430511,629,628.9000000953674,True,i,17622.0,1139.6000001430511,1669829903327,1140,HRV,HRV_0011,2022-11-30 17:42:57
