trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2768.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 1.87}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2785.399999856949, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 6.5600000000000005}]",2887.5999999046326,1669839268275,olives,seaweed,1.87,6.5600000000000005,4.69,seaweed,1069.0,1070,1069.7999999523163,True,i,4469.5,1581.9000000953674,1669839269857,1582,HRV,HRV_0275,2022-11-30 20:19:35
1,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2796.699999809265, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 4.67}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2807.199999809265, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 7.16}]",4470.199999809265,1669839269858,steak,raspberries,4.67,7.16,2.49,raspberries,690.6000001430511,691,690.9000000953674,True,i,5671.299999952316,1201.1000001430511,1669839271059,1201,HRV,HRV_0275,2022-11-30 20:19:35
2,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2810.399999856949, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 4.63}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2811, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 5.43}]",5671.599999904633,1669839271059,mashed potato,eggsalad,4.63,5.43,0.7999999999999998,eggsalad,1054.5999999046326,1056,1055.2000000476837,True,i,7233.199999809265,1561.5999999046326,1669839272621,1562,HRV,HRV_0275,2022-11-30 20:19:35
3,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2811.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 6.61}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2814.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 6.53}]",7233.399999856949,1669839272621,froot loops w milk,rigatoni and sauce,6.61,6.53,-0.08000000000000007,froot loops w milk,1094.2000000476837,1095,1094.9000000953674,True,u,8835.899999856949,1602.5,1669839274224,1603,HRV,HRV_0275,2022-11-30 20:19:35
4,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2815.399999856949, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 4.53}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2882.899999856949, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 4.6000000000000005}]",8836.399999856949,1669839274224,burger,popsicles,4.53,4.6000000000000005,0.07000000000000028,popsicles,802.1000001430511,802,802.4000000953674,True,i,10145.699999809265,1309.2999999523163,1669839275533,1309,HRV,HRV_0275,2022-11-30 20:19:35
5,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2786.5999999046326, 'positionName': 'LEFT', 'positionCoords': [510.6, 334.5], 'bid': 8.09}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2787.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 8.120000000000001}]",10146.199999809265,1669839275534,mango,mac & cheese,8.09,8.120000000000001,0.030000000000001137,mac & cheese,705.5,706,706.3000001907349,True,i,11368.299999952316,1222.1000001430511,1669839276756,1222,HRV,HRV_0275,2022-11-30 20:19:35
6,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2792.899999856949, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 4.72}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2767.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 1.87}]",11369.0,1669839276757,lox,olives,4.72,1.87,-2.8499999999999996,olives,795.0,795,795.5,True,i,12676.299999952316,1307.2999999523163,1669839278064,1307,HRV,HRV_0275,2022-11-30 20:19:35
7,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2806.0999999046326, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 8.43}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2808.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 9.57}]",12676.799999952316,1669839278064,ice cream sundae 002,Tribe humus pita,8.43,9.57,1.1400000000000006,ice cream sundae 002,836.7999999523163,838,837.5,True,u,14028.299999952316,1351.5,1669839279416,1352,HRV,HRV_0275,2022-11-30 20:19:35
8,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2809.199999809265, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 5.7700000000000005}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2809.699999809265, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 7.04}]",14028.699999809265,1669839279416,eggs,yogurt no spoon,5.7700000000000005,7.04,1.2699999999999996,yogurt no spoon,1084.2000000476837,1085,1084.6000001430511,True,i,15631.399999856949,1602.7000000476837,1669839281019,1603,HRV,HRV_0275,2022-11-30 20:19:35
9,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2812, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 4.95}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2812.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 5.33}]",15631.799999952316,1669839281019,sushi w_condiments,fried eggs,4.95,5.33,0.3799999999999999,fried eggs,764.7999999523163,765,764.8999998569489,True,i,16908.89999985695,1277.0999999046326,1669839282297,1278,HRV,HRV_0275,2022-11-30 20:19:35
