trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 3988.199999988079, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 5.1000000000000005}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 4058.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.91}]",5411.5,1669831409888,pear,olives,5.1000000000000005,4.91,-0.1900000000000004,pear,1342.699999988079,1347,1346.9000000059605,True,u,7264.300000011921,1852.800000011921,1669831411741,1853,HRV,HRV_0174,2022-11-30 18:08:39
1,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4074.5999999940395, 'positionName': 'LEFT', 'positionCoords': [245.68, 178.5], 'bid': 4.1}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 4082.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 2.77}]",7264.800000011921,1669831411741,rigatoni and sauce,blueberries,4.1,2.77,-1.3299999999999996,rigatoni and sauce,1078.5999999940395,1080,1079.199999988079,True,u,8857.699999988079,1592.8999999761581,1669831413334,1593,HRV,HRV_0174,2022-11-30 18:08:39
2,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4127.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 1.8}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 4186.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.13}]",8858.09999999404,1669831413335,mac & cheese,avocado,1.8,0.13,-1.67,mac & cheese,958.5,959,958.9000000059605,True,u,10324.40000000596,1466.300000011921,1669831414801,1466,HRV,HRV_0174,2022-11-30 18:08:39
3,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4189.800000011921, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 6.25}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 4258.699999988079, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.18}]",10324.90000000596,1669831414801,ice cream sundae 002,luckycharms,6.25,6.18,-0.07000000000000028,luckycharms,996.6999999880791,998,997.4000000059605,True,i,11826.300000011921,1501.4000000059605,1669831416303,1502,HRV,HRV_0174,2022-11-30 18:08:39
4,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4310.5999999940395, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 5.33}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 4354.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.97}]",11826.59999999404,1669831416303,cheerios,sweetpotato,5.33,6.97,1.6399999999999997,sweetpotato,887.9000000059605,889,888.3000000119209,True,i,13231.40000000596,1404.800000011921,1669831417708,1405,HRV,HRV_0174,2022-11-30 18:08:39
5,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4409.199999988079, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 7.75}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 4250, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.25}]",13231.800000011921,1669831417708,salmon,ice cream sundae 002,7.75,6.25,-1.5,salmon,920.6999999880791,922,921.5,True,u,14669.09999999404,1437.2999999821186,1669831419146,1438,HRV,HRV_0174,2022-11-30 18:08:39
6,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4461.0999999940395, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.8100000000000005}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 4057, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.91}]",14669.300000011921,1669831419146,chickenfingers,olives,5.8100000000000005,4.91,-0.9000000000000004,chickenfingers,907.0999999940395,907,907.5,True,u,16087.199999988079,1417.8999999761581,1669831420564,1418,HRV,HRV_0174,2022-11-30 18:08:39
7,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 3988, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 5.1000000000000005}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 4251.199999988079, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.18}]",16087.40000000596,1669831420564,pear,luckycharms,5.1000000000000005,6.18,1.0799999999999992,luckycharms,782.0,783,782.6999999880791,True,i,17382.80000001192,1295.4000000059605,1669831421859,1295,HRV,HRV_0174,2022-11-30 18:08:39
8,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4463.9000000059605, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.91}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 4408.300000011921, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 7.75}]",17383.09999999404,1669831421860,fried eggs,salmon,4.91,7.75,2.84,salmon,981.0,981,981.4000000059605,True,i,18885.19999998808,1502.0999999940395,1669831423362,1502,HRV,HRV_0174,2022-11-30 18:08:39
9,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4511.199999988079, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 6.140000000000001}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 4259, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 6.18}]",18885.59999999404,1669831423362,cherry tomato,luckycharms,6.140000000000001,6.18,0.03999999999999915,luckycharms,891.8000000119209,893,892.4000000059605,True,i,20286.40000000596,1400.800000011921,1669831424763,1401,HRV,HRV_0174,2022-11-30 18:08:39
