trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2205.2000000476837, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 4.84}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2315, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 0.14}]",3325.399999856949,1669836856173,burger,avocado,4.84,0.14,-4.7,burger,1679.5,1681,1680.6000001430511,True,u,5523.799999952316,2198.4000000953674,1669836858372,2199,HRV,HRV_0262,2022-11-30 19:40:08
1,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2322.7999999523163, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 4.9}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2333.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.17}]",5524.399999856949,1669836858372,mashed potato,seaweed,4.9,0.17,-4.73,mashed potato,1192.8000001907349,1193,1193.2000000476837,True,u,7229.0,1704.6000001430511,1669836860077,1705,HRV,HRV_0262,2022-11-30 19:40:08
2,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2376.2999999523163, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 0}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2415.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.97}]",7229.200000047684,1669836860077,shreddedwheatwithmilk,cherries,0.0,2.97,2.97,cherries,1111.7999999523163,1112,1112.1999998092651,True,i,8854.799999952316,1625.5999999046326,1669836861703,1626,HRV,HRV_0262,2022-11-30 19:40:08
3,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2434.5999999046326, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 7.92}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2477.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 4.88}]",8855.099999904633,1669836861703,turkeysandwich,ice cream sundae 002,7.92,4.88,-3.04,turkeysandwich,1022.1000001430511,1022,1022.4000000953674,True,u,10388.700000047684,1533.6000001430511,1669836863237,1534,HRV,HRV_0262,2022-11-30 19:40:08
4,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 3182.399999856949, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 3.12}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2399, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.97}]",10389.0,1669836863237,popsicles,cherries,3.12,2.97,-0.1499999999999999,cherries,1488.5,1489,1489.0,True,i,12393.599999904633,2004.5999999046326,1669836865241,2004,HRV,HRV_0262,2022-11-30 19:40:08
5,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2501.0999999046326, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 0}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2539.899999856949, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.96}]",12394.099999904633,1669836865242,lox,mango,0.0,2.96,2.96,mango,1962.9000000953674,1963,1963.4000000953674,True,i,14872.799999952316,2478.7000000476837,1669836867721,2479,HRV,HRV_0262,2022-11-30 19:40:08
6,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2568.2999999523163, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 9.37}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2606.399999856949, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 2.2}]",14873.200000047684,1669836867721,turkey sandwich,blueberries,9.37,2.2,-7.169999999999999,turkey sandwich,876.1999998092651,877,876.6999998092651,True,u,16261.200000047684,1388.0,1669836869109,1388,HRV,HRV_0262,2022-11-30 19:40:08
7,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2608.399999856949, 'positionName': 'LEFT', 'positionCoords': [511.6, 335], 'bid': 8.71}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2635.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 5.11}]",16261.399999856949,1669836869109,strawberries,baked potato,8.71,5.11,-3.6000000000000005,strawberries,1007.7000000476837,1008,1008.2000000476837,True,u,17787.0,1525.6000001430511,1669836870635,1526,HRV,HRV_0262,2022-11-30 19:40:08
8,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2649.5999999046326, 'positionName': 'LEFT', 'positionCoords': [511.6, 335.5], 'bid': 1.62}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2691.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335.5], 'bid': 0.11}]",17787.099999904633,1669836870635,omelette,eggsalad,1.62,0.11,-1.51,eggsalad,1282.2000000476837,1282,1282.5,True,i,19579.39999985695,1792.2999999523163,1669836872427,1792,HRV,HRV_0262,2022-11-30 19:40:08
9,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2517.399999856949, 'positionName': 'LEFT', 'positionCoords': [511.6, 334.5], 'bid': 0}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2795.7000000476837, 'positionName': 'RIGHT', 'positionCoords': [998.4, 335], 'bid': 0.09}]",19579.89999985695,1669836872428,lox,blackbeanswithrice,0.0,0.09,0.09,blackbeanswithrice,1257.4000000953674,1258,1257.9000000953674,True,i,21351.39999985695,1771.5,1669836874199,1771,HRV,HRV_0262,2022-11-30 19:40:08
