trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2448.300000011921, 'positionName': 'LEFT', 'positionCoords': [203.4, 194.5], 'bid': 0.07}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2561.600000023842, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 0.12}]",3296.300000011921,1669843750633,raspberries,sushi w_condiments,0.07,0.12,0.04999999999999999,raspberries,1723.300000011921,1725,1724.5,True,u,5532.9000000059605,2236.5999999940395,1669843752870,2237,HRV,HRV_0305,2022-11-30 21:34:33
1,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2579.300000011921, 'positionName': 'LEFT', 'positionCoords': [205.4, 195.5], 'bid': 1.12}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 2594.4000000059605, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 2.06}]",5533.5,1669843752871,cantaloupe,roastedpotatoes,1.12,2.06,0.94,cantaloupe,1160.300000011921,1160,1160.800000011921,True,u,7213.300000011921,1679.800000011921,1669843754550,1679,HRV,HRV_0305,2022-11-30 21:34:33
2,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2595.600000023842, 'positionName': 'LEFT', 'positionCoords': [204.4, 195], 'bid': 0}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 2650.4000000059605, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 0.01}]",7213.9000000059605,1669843754551,olives,mac & cheese,0.0,0.01,0.01,mac & cheese,1445.9000000059605,1446,1446.4000000059605,True,i,9180.5,1966.5999999940395,1669843756518,1967,HRV,HRV_0305,2022-11-30 21:34:33
3,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2677.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 195], 'bid': 0.64}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 2719.7000000178814, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 1.14}]",9180.90000000596,1669843756518,chickenfingers,burrito,0.64,1.14,0.4999999999999999,burrito,1324.9000000059605,1325,1325.4000000059605,True,i,11008.300000011921,1827.4000000059605,1669843758345,1827,HRV,HRV_0305,2022-11-30 21:34:33
4,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2770, 'positionName': 'LEFT', 'positionCoords': [205.4, 195], 'bid': 1.21}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 2792.7000000178814, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195.5], 'bid': 0.85}]",11008.600000023842,1669843758346,orange slices,turkey sandwich,1.21,0.85,-0.36,orange slices,1097.7999999821186,1098,1098.0,True,u,12608.600000023842,1600.0,1669843759946,1600,HRV,HRV_0305,2022-11-30 21:34:33
5,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2840.100000023842, 'positionName': 'LEFT', 'positionCoords': [205.4, 195.5], 'bid': 0.01}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 2842.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195.5], 'bid': 0.07}]",12609.0,1669843759946,eggs,veggieswithdip,0.01,0.07,0.060000000000000005,veggieswithdip,1305.9000000059605,1306,1306.300000011921,True,i,14429.5,1820.5,1669843761767,1821,HRV,HRV_0305,2022-11-30 21:34:33
6,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2867.100000023842, 'positionName': 'LEFT', 'positionCoords': [204.4, 194.5], 'bid': 0.85}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 2892.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 0.04}]",14430.0,1669843761767,grilled chicken strips,hashbrowns,0.85,0.04,-0.8099999999999999,grilled chicken strips,1227.2000000178814,1228,1227.800000011921,True,u,16171.40000000596,1741.4000000059605,1669843763509,1742,HRV,HRV_0305,2022-11-30 21:34:33
7,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2938.800000011921, 'positionName': 'LEFT', 'positionCoords': [204.4, 195.5], 'bid': 0.79}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 2942.800000011921, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195.5], 'bid': 0.84}]",16171.90000000596,1669843763509,salmon,turkeysandwich,0.79,0.84,0.04999999999999993,salmon,1244.7000000178814,1246,1245.5,True,u,17921.90000000596,1750.0,1669843765259,1750,HRV,HRV_0305,2022-11-30 21:34:33
8,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2969, 'positionName': 'LEFT', 'positionCoords': [205.4, 195], 'bid': 0.31}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 2843.300000011921, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195.5], 'bid': 0.07}]",17922.30000001192,1669843765259,edamame,veggieswithdip,0.31,0.07,-0.24,edamame,1343.5,1344,1344.0,True,u,19775.5,1853.199999988079,1669843767113,1854,HRV,HRV_0305,2022-11-30 21:34:33
9,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2677.300000011921, 'positionName': 'LEFT', 'positionCoords': [204.4, 195], 'bid': 0.64}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 2991.9000000059605, 'positionName': 'RIGHT', 'positionCoords': [665.6, 195], 'bid': 0.12}]",19776.100000023842,1669843767113,chickenfingers,cocktailshrimp,0.64,0.12,-0.52,chickenfingers,1496.699999988079,1488,1497.199999988079,True,u,21783.20000001788,2007.0999999940395,1669843769111,1998,HRV,HRV_0305,2022-11-30 21:34:33
